,processor,amount,original_currency,target_currency,fx,transaction_status,transaction_cost,transaction_start_date,transaction_end_date,duration,transaction_revenue,pyr_id,pye_id,ppid,country,payee_satisfaction,payor_satisfaction,overall_satisfaction
3945,1,4737.02,356,156,1,1,78.6,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,39,0,284579414595,284579414593,288857735747,156,0,0,0
3946,1,781.0,410,978,1,1,34.14,2019-03-03T12:00:00Z,2019-04-14T12:00:00Z,42,0,288857604930,280267801410,284579480129,356,1,1,0
3947,1,3412.35,978,840,1,1,44.64,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,280267800899,284579480130,288874447170,840,1,1,1
3948,3,1731.6,410,410,0,1,34.73,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,280267670081,288874512706,280301224771,76,1,1,1
3949,3,514.83,156,410,1,1,7.86,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,0,284562703171,284596257091,280284447298,250,1,0,1
3950,3,1229.99,156,978,1,1,5.92,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,1,284596322882,280301289794,284562637633,840,1,0,1
3951,3,1679.95,156,840,1,1,13.7,2019-03-03T12:00:00Z,2019-04-12T12:00:00Z,40,1,288874381891,280284578115,280267669825,250,1,0,1
3952,1,2979.53,840,356,1,1,82.43,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,0,280301290307,284562702657,280301290051,356,0,0,0
3953,3,4353.52,986,840,1,1,28.38,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,288874381634,280267801153,288857604674,276,1,1,1
3954,3,3360.54,986,840,1,1,51.6,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1,288857735490,280267800899,288857670465,76,1,1,1
3955,2,1107.35,356,410,1,1,61.94,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,0,280267801153,288891158850,284579545411,250,0,1,1
3956,1,999.4,156,978,1,1,37.49,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,0,280301355331,280284447041,288857735745,276,1,1,1
3957,1,4974.32,986,986,0,1,43.94,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,1,288857604417,284596191554,288891289921,484,0,1,0
3958,2,785.55,156,484,1,1,92.77,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,0,284562637378,280301224257,288891224643,276,0,1,0
3959,3,2313.2,986,356,1,0,51.82,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,1,284579545410,284579414338,288874447426,410,0,1,0
3960,1,3794.69,156,156,0,1,94.47,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,0,280301355841,284562768450,284579480129,156,0,1,1
3961,2,823.47,410,840,1,1,34.19,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,1,280284447041,288857669953,280284447297,410,1,1,1
3962,1,4842.67,356,410,1,1,33.73,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,1,284579545921,280284513091,280284447298,840,1,1,1
3963,3,3102.91,484,840,1,1,34.69,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,288874447171,284596191554,280301290051,276,1,1,1
3964,2,4679.34,484,978,1,1,37.73,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,1,280284512577,288857670211,280284578627,250,0,0,0
3965,2,4128.15,986,484,1,1,83.5,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,1,288857604930,288857604675,280284512578,484,0,1,1
3966,3,2867.76,978,978,0,1,4.31,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,0,280267801153,288857670211,288874447426,840,1,1,1
3967,1,4217.55,356,986,1,0,52.47,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,1,288874512961,288874447170,288891224897,484,0,0,1
3968,3,4252.14,840,840,0,1,64.44,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,0,288874447683,284579414338,280267801411,484,1,1,0
3969,1,1310.54,156,986,1,1,30.28,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,1,280267801154,284579414850,288891224386,76,1,1,1
3970,2,3204.14,484,986,1,1,54.67,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,280267800897,284596322882,288891224386,76,1,1,1
3971,1,4576.29,978,978,0,1,71.25,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,288874382146,280284447042,288857604929,156,1,1,1
3972,2,2488.01,410,410,0,0,97.95,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,288874381891,284596191554,280267669825,156,0,1,1
3973,1,4420.57,484,978,1,1,20.8,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,39,1,288874512962,284579480130,288857604674,484,1,1,1
3974,3,1553.86,156,356,1,1,94.36,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,280267670081,280284447042,280284447297,410,0,1,1
3975,3,256.2,484,978,1,1,1.11,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,280284578625,284562768450,280267669825,840,1,0,0
3976,2,2910.84,484,986,1,0,73.27,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,8,1,288874447426,284562768194,288874447170,76,0,1,0
3977,3,4738.06,484,484,0,1,58.55,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,0,280267800899,288874447171,288874447426,410,1,1,1
3978,2,2155.97,156,986,1,0,1.91,2019-03-02T19:00:00Z,2019-04-11T12:00:00Z,40,0,288857669954,280284578115,288857670209,76,0,0,0
3979,2,1688.4,986,986,0,1,44.69,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,0,288857604931,288857670211,280267669825,840,1,1,0
3980,1,3952.63,356,410,1,1,6.23,2019-03-07T15:00:00Z,2019-04-11T12:00:00Z,35,1,280284512833,284562768450,280284578627,356,1,1,1
3981,1,3520.53,986,978,1,1,65.62,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,284562768707,280301224259,284562637633,156,1,0,1
3982,3,993.19,156,978,1,1,93.93,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,1,288874447683,284579414339,288891224643,250,0,1,1
3983,2,1586.5,410,410,0,0,3.03,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,0,280267801153,280267670338,288857604674,410,1,1,1
3984,1,3170.94,356,986,1,1,74.41,2019-03-07T15:00:00Z,2019-04-15T12:00:00Z,39,1,284596257602,288891159363,284596322627,356,0,1,1
3985,3,2514.89,840,986,1,1,12.77,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,0,284579480129,280284447554,280301355842,276,1,1,1
3986,3,3456.5,484,840,1,1,49.45,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,0,280284578371,284579414339,288857604674,410,1,1,1
3987,1,705.01,356,484,1,1,42.19,2019-03-03T00:00:00Z,2019-04-10T12:00:00Z,38,0,280267670081,280267800899,280267735875,156,0,0,0
3988,2,3047.96,840,986,1,1,32.64,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,1,288874447171,284579480130,288857604929,76,1,0,1
3989,3,2914.55,156,978,1,1,47.77,2019-03-06T01:00:00Z,2019-04-12T12:00:00Z,37,1,280284578625,280267669826,280284447043,410,0,1,1
3990,1,1061.53,484,840,1,1,59.77,2019-03-02T19:00:00Z,2019-04-10T12:00:00Z,39,1,280284512833,280267670338,288857604929,76,0,1,0
3991,1,4754.6,410,356,1,1,82.31,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,284579545665,288891158849,280267735875,484,0,1,1
3992,3,4585.08,156,986,1,1,65.94,2019-03-02T19:00:00Z,2019-04-11T12:00:00Z,40,1,280267670081,280284447043,284562637633,410,0,1,1
3993,1,757.99,356,410,1,1,86.47,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,0,284596322626,284562637122,280301355843,356,0,1,0
3994,3,2629.59,356,484,1,1,40.73,2019-03-03T00:00:00Z,2019-04-10T12:00:00Z,38,1,284596192067,280284513089,288874447171,76,0,1,0
3995,2,3122.49,840,410,1,1,77.17,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,1,280301224513,284579414339,280284578625,840,0,1,0
3996,1,3247.4,356,986,1,1,16.21,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,280267800899,284579414850,284579545411,410,1,1,1
3997,2,2283.38,484,484,0,0,55.36,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,280301355585,284579414850,288857670465,250,0,1,1
3998,3,1139.59,484,978,1,1,34.04,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,1,288857604419,288874382145,288857670209,76,1,0,0
3999,2,1001.03,840,356,1,1,2.66,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,1,284562768707,284562768195,280284447298,484,1,1,1
4000,3,4368.24,986,840,1,0,84.52,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1,284596192065,288874512962,280284578625,840,0,1,1
4001,3,4333.5,484,156,1,1,67.35,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,0,288857669954,284579414339,280301355842,484,0,1,1
4002,3,1101.16,156,484,1,1,15.38,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,1,280301355586,284579545409,288891224643,156,1,1,1
4003,2,4710.16,410,484,1,1,45.95,2019-03-02T19:00:00Z,2019-04-13T12:00:00Z,42,1,284562768194,288891224386,280301290051,840,0,1,1
4004,2,3392.75,986,840,1,0,5.14,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,288891290178,288857669954,284562637379,840,1,1,1
4005,2,4132.71,986,986,0,1,55.13,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,0,284562637378,288891224897,280267670337,276,1,1,1
4006,3,1654.69,484,356,1,1,88.51,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,39,1,284562703170,288874382145,280267801411,356,0,0,0
4007,1,169.58,410,356,1,1,21.25,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,280301355331,284596257602,280267735363,250,1,1,1
4008,3,908.08,986,484,1,1,33.74,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,288874447171,284596191554,284562702914,250,1,1,1
4009,1,519.19,156,978,1,1,36.18,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,0,280301290307,280301224771,280284447043,76,1,1,1
4010,1,773.45,356,410,1,1,70.29,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,1,284596192067,284579480130,280284578627,250,0,0,0
4011,1,3864.28,410,356,1,1,84.09,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,1,288874447171,280301224257,280301289794,840,0,1,1
4012,1,1290.53,986,484,1,1,81.34,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,284579479873,284596323137,284596322627,410,0,1,1
4013,2,460.11,978,356,1,1,58.09,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,0,280284578371,288891290433,284579480130,250,1,1,1
4014,2,3119.14,484,840,1,1,25.49,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,0,284579480129,288857670466,288891224897,356,1,0,0
4015,3,1419.14,986,840,1,1,81.43,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,284579414595,288891159106,280267800899,76,0,1,0
4016,3,3492.8,840,356,1,1,22.75,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,0,288874381891,288891224386,280284578627,276,1,1,0
4017,2,2929.71,410,156,1,1,91.34,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,0,284596257601,280284513091,280267801411,410,0,0,1
4018,1,1894.37,484,986,1,1,4.27,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,1,280301290307,288874447171,280267801153,156,1,1,1
4019,3,3739.66,484,410,1,1,74.04,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,0,288857604931,280284512835,280301290051,250,0,0,0
4020,1,4609.47,410,986,1,1,45.93,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,288874382146,284579480130,280301224771,410,1,1,1
4021,2,4417.17,840,840,0,0,17.51,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,8,1,280301355586,284596257602,288891224643,840,1,0,0
4022,1,2555.3,840,484,1,1,88.75,2019-03-02T19:00:00Z,2019-04-13T12:00:00Z,42,1,280301355841,280267670083,284562637379,276,0,1,1
4023,2,1774.92,840,484,1,1,54.75,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,1,284562703170,288891224386,280267800899,410,1,1,1
4024,1,669.05,986,356,1,1,89.79,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,1,284562637378,284579480130,280301289795,410,0,0,1
4025,1,2269.14,986,484,1,0,77.8,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,280284578113,280267670338,288874447426,276,0,0,0
4026,1,2182.9,156,410,1,1,61.16,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,280284578113,284562702659,280301290051,156,1,1,1
4027,2,3706.75,410,978,1,1,67.4,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,1,288891158850,284596257091,284596322627,484,1,1,1
4028,2,2902.1,484,410,1,1,75.52,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,1,288874382146,280284447042,288857735745,356,0,1,1
4029,2,2114.47,410,986,1,1,37.64,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,39,1,284596192066,280301224257,280301290049,156,1,1,1
4030,2,233.07,484,986,1,1,75.9,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,39,1,280301355585,280267669826,280267669825,276,0,0,0
4031,3,187.08,484,410,1,1,68.03,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,288857735490,284596322882,280267670337,156,1,0,1
4032,3,654.53,410,156,1,0,31.18,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,284579479873,284562768450,284579480129,76,0,0,0
4033,3,3721.76,484,978,1,1,10.52,2019-03-06T01:00:00Z,2019-04-15T12:00:00Z,40,1,280301355585,280284447042,288891224643,250,1,1,1
4034,3,2380.35,156,484,1,1,92.71,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,1,280284447555,280284447297,288874382147,156,0,1,1
4035,3,104.12,484,156,1,1,69.03,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,1,288874447171,284562637121,288857604674,356,1,1,0
4036,1,829.93,484,840,1,1,2.98,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,284596192067,280267801410,288874447171,410,1,1,1
4037,2,4980.35,356,156,1,1,15.99,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,280301355841,288891224641,288891224897,356,1,1,1
4038,1,777.0,986,356,1,1,61.0,2019-03-07T15:00:00Z,2019-04-15T12:00:00Z,39,1,284579479873,280267800899,288891224897,410,0,0,0
4039,2,3629.86,840,978,1,1,99.77,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1,280301224769,280267670082,280284578627,250,0,1,1
4040,2,3737.34,986,978,1,1,39.99,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,0,288891224897,284596257091,288874382147,840,1,0,0
4041,1,1196.16,840,156,1,1,88.43,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,280301355841,288857669953,288874447171,410,0,0,0
4042,3,3212.99,156,978,1,1,38.27,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,284596322626,288874512706,284596322627,410,1,0,1
4043,3,2316.49,978,484,1,1,19.97,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,0,284562703171,288891224386,280267800899,156,1,1,1
4044,1,1485.71,978,356,1,1,12.79,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,280284447042,280284578115,284562637379,410,1,1,1
4045,2,3494.45,156,156,0,1,96.05,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,0,280301224769,288891289923,280301355842,156,0,1,0
4046,1,3017.56,986,484,1,1,67.75,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,280301355586,288874512707,288874447171,484,1,1,1
4047,3,2825.18,986,410,1,1,99.47,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,1,288891224641,284579480130,280301224770,410,0,0,0
4048,1,2408.6,986,356,1,1,75.87,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,0,288891224387,288891159362,280267670337,356,0,0,0
4049,1,3669.48,986,986,0,1,57.75,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,0,284579479873,280267735873,288874382147,76,1,1,1
4050,2,4195.64,410,156,1,0,92.71,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,3,1,284579414593,288857670466,280301289795,276,0,1,1
4051,2,1397.73,356,410,1,0,45.29,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,0,284579545665,288891224897,280284447297,356,0,1,0
4052,3,4844.0,840,356,1,1,5.24,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,1,284596322882,284596191554,280301290049,276,1,1,1
4053,1,283.27,840,410,1,1,77.45,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,284579545665,288874447682,288857735745,410,0,1,1
4054,2,1744.64,484,986,1,1,32.45,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,0,284562702657,288891159106,288857670466,410,1,1,0
4055,1,3785.15,986,978,1,0,58.51,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,284562703171,280284578115,284562637633,276,0,1,0
4056,3,1407.95,356,356,0,1,78.85,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,284596257602,280284447041,288857604929,250,0,1,1
4057,1,4513.3,156,484,1,0,81.24,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,1,280284447298,284596257602,280267670337,250,0,1,1
4058,2,1853.54,986,156,1,1,93.63,2019-03-07T15:00:00Z,2019-04-13T12:00:00Z,37,0,284562703170,284562702657,284562637379,410,0,1,0
4059,1,2790.91,986,840,1,1,40.43,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,1,288891159363,288874382145,280284447043,276,0,1,1
4060,1,2478.58,978,978,0,1,78.46,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,0,288874513219,284596191811,288891224386,76,0,0,0
4061,1,952.83,986,840,1,1,69.64,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,1,288874447683,288891159107,284562637633,356,1,1,0
4062,2,1288.67,156,356,1,1,26.21,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,1,284596192067,284562702659,288874447426,156,1,1,0
4063,1,4909.05,356,978,1,1,12.35,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,0,284562768707,284596257091,280267735363,276,1,1,0
4064,3,3045.59,410,840,1,1,29.78,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,1,284562637378,280301224259,280301289795,356,1,1,1
4065,3,404.02,356,978,1,0,31.69,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,284562703170,284596191554,288857670209,156,0,1,1
4066,3,4135.87,156,484,1,0,10.9,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,280267670081,284562768195,284579480129,250,1,1,0
4067,1,332.73,410,840,1,1,63.85,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,288891159363,280267800899,288857670465,76,1,0,0
4068,1,1317.51,840,410,1,1,23.04,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,280284578114,280301289795,280301290051,156,1,1,1
4069,3,4787.31,356,156,1,1,7.42,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,280284512833,288891224641,280301355843,410,1,0,1
4070,2,4526.24,840,986,1,1,27.38,2019-03-02T19:00:00Z,2019-04-13T12:00:00Z,42,1,284596257347,284562637635,284579480129,840,1,1,1
4071,3,4149.23,978,986,1,1,72.1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1,280267670081,288891224641,288891224386,250,0,0,1
4072,2,704.58,410,840,1,0,78.73,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,1,284562768706,280284513089,288891159105,840,0,0,0
4073,1,3101.62,840,356,1,1,57.15,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,1,288891159363,280284447042,280301290051,840,0,1,0
4074,2,2087.14,484,356,1,1,80.23,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,0,284579480129,288857670466,280301290051,76,0,1,0
4075,3,4387.19,410,356,1,1,95.9,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,1,280301355585,280284513089,280284578627,156,0,1,1
4076,1,2757.63,840,484,1,0,72.85,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,288857604417,280267669826,288857670466,840,0,1,0
4077,3,2590.18,978,978,0,1,54.29,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,1,280301355586,288857604418,288874447426,156,1,0,1
4078,3,1432.67,484,986,1,1,36.74,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,284579414593,280301289795,280267801153,156,1,1,1
4079,3,556.71,156,986,1,1,45.37,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,43,0,288874513219,288857604418,280301290051,840,0,0,0
4080,3,2655.98,356,840,1,1,97.36,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,1,284579545410,280267800899,280267801411,156,0,0,0
4081,2,1097.62,840,356,1,1,56.69,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,1,288874382146,284579414593,280301289794,76,1,1,1
4082,2,4953.8,840,156,1,1,91.34,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,1,280301355841,284579414338,288874447426,356,0,1,0
4083,2,2571.95,156,356,1,1,65.71,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,1,280284447299,288874382145,284562637379,484,1,0,1
4084,1,1093.17,978,978,0,0,82.78,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1,284562768707,288874512706,288874447171,76,0,1,0
4085,2,3003.39,484,156,1,1,33.83,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,0,284579545921,288857670211,280284447297,276,1,1,0
4086,2,4463.56,978,484,1,1,71.21,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,0,280267801154,280267800899,288891289921,410,1,1,1
4087,2,4115.43,986,156,1,1,89.86,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,0,280301355586,288874512962,280267801153,76,0,1,0
4088,2,1145.89,410,986,1,1,3.16,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,0,280301355585,284579479873,280284578627,840,1,1,1
4089,3,3344.93,840,356,1,1,3.45,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,288857604930,284562702659,284596257603,76,1,1,1
4090,2,3139.88,986,986,0,1,82.92,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,0,288891224641,288857604419,284562637633,276,0,1,0
4091,1,3030.06,410,978,1,1,9.4,2019-03-03T12:00:00Z,2019-04-10T12:00:00Z,38,0,280301290307,284562702657,280301290051,484,1,1,0
4092,2,2926.62,410,978,1,1,61.22,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,1,280284512577,284562637121,288857604929,410,0,1,0
4093,2,4123.31,986,156,1,0,8.63,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,1,288857604419,280267670082,288857604929,276,1,1,1
4094,2,1300.15,156,986,1,1,8.45,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,280301355585,280301224515,280301355843,250,1,0,1
4095,3,4913.39,156,986,1,1,94.85,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,1,284579414850,280267735873,288891224897,484,0,0,1
4096,2,861.23,986,840,1,1,92.17,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,280301355841,284579480130,288857604674,840,0,1,1
4097,3,2192.25,410,410,0,0,30.32,2019-03-03T12:00:00Z,2019-04-10T12:00:00Z,38,0,284562637378,284596323137,284596257603,76,0,0,0
4098,1,288.42,356,484,1,1,75.34,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,288874447683,284579479873,280267801411,250,0,1,1
4099,1,3467.46,356,840,1,1,7.22,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,0,284596322626,288891290433,288891224643,276,1,1,1
4100,1,2655.93,484,410,1,1,29.77,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,1,284579479873,280267735361,288857735745,76,1,1,1
4101,1,2596.25,986,840,1,1,94.08,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,0,284596257601,288891159106,284596257603,356,0,1,0
4102,1,1119.12,978,484,1,1,52.39,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,284596192066,284562637634,280301355843,410,1,0,1
4103,2,1766.73,978,840,1,1,3.64,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,284579480131,284579480130,280284447043,156,1,1,1
4104,3,3169.53,356,484,1,1,62.75,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,280301355841,288857604418,280267800899,250,1,1,1
4105,3,2425.02,840,484,1,1,7.83,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,39,0,284579414850,280267669826,284562637379,156,1,1,1
4106,3,3761.38,986,356,1,0,96.17,2019-03-02T19:00:00Z,2019-04-11T12:00:00Z,40,1,280301290307,280301224515,288857604674,484,0,1,1
4107,3,3881.72,484,986,1,1,9.18,2019-03-03T00:00:00Z,2019-04-10T12:00:00Z,38,1,288891224641,288891158850,280301355842,76,1,1,0
4108,2,2577.58,978,410,1,1,44.05,2019-03-02T19:00:00Z,2019-04-10T12:00:00Z,39,0,288874512962,284579414339,280267800899,840,0,0,1
4109,1,2452.9,484,986,1,0,38.32,2019-03-02T19:00:00Z,2019-04-10T12:00:00Z,39,1,280301355586,288891159362,288891224643,156,0,0,0
4110,3,4662.73,410,978,1,1,42.44,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,0,280301224259,288891289921,288857670466,484,1,1,1
4111,1,3906.09,156,840,1,1,6.05,2019-03-02T19:00:00Z,2019-04-13T12:00:00Z,42,1,288874381891,284596191554,280301289795,250,1,1,1
4112,1,3504.98,840,978,1,0,90.86,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,1,288891224899,280284447297,288891289921,356,0,0,1
4113,1,2536.08,410,484,1,1,21.25,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,0,280301355841,284579414338,288857670465,156,1,1,1
4114,3,2716.61,986,156,1,1,47.51,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,280301355586,280267669826,288874382147,356,1,1,1
4115,3,2311.16,356,156,1,1,36.05,2019-03-02T19:00:00Z,2019-04-14T12:00:00Z,43,0,284579414593,288891159106,288874447683,156,0,0,0
4116,2,4634.28,156,978,1,1,77.29,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,0,284579479873,280267801410,284579480129,410,0,1,1
4117,1,1368.34,978,410,1,1,50.97,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,39,1,280301355841,284579414338,284562637379,250,0,1,1
4118,3,1084.25,156,410,1,1,40.38,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,0,288874447169,288874447170,288874447171,276,1,0,0
4119,3,3380.72,986,410,1,1,72.13,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,280284447299,288891159106,280267735363,250,0,1,1
4120,1,4739.98,356,840,1,1,86.11,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,284579480129,284596191810,280301355842,410,0,0,0
